species_id,common_name,genus,genus_id,genus_common_name,species,kingdom,itis_taxonomic_sn,functional_type,class_id,class_common_name,class_name,order_id,order_common_name,order_name,family_id,family_name,family_common_name,species_type
1923,Jersey tea,Ceanothus,506,Ceanothuses (Ceanothus),herbaceus,Plantae,28476,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,323,Rhamnaceae,Buckthorn Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
166,jewelweed,Impatiens,720,Touch-me-nots (Impatiens),capensis,Plantae,29182,Forb,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,243,Balsaminaceae,Touch-me-not Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
769,jojoba,Simmondsia,999,Jojoba (Simmondsia),chinensis,Plantae,28030,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,72,"Cactus, Miner's-lettuce and Buckwheat Families",Caryophyllales,334,Simmondsiaceae,Jojoba Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
442,Joshua tree,Yucca,1103,Yuccas (Yucca),brevifolia,Plantae,565605,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,68,"Asparagas, Iris, Orchid and Aloe Families",Asparagales,241,Asparagaceae,Asparagas Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2295,jujube,Ziziphus,1109,Jujubes (Ziziphus),jujuba,Plantae,196004,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,323,Rhamnaceae,Buckthorn Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 6, 'Species_Type': 'Crop', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1866,jumpseed,Persicaria,1153,Smartweeds (Persicaria),virginiana,Plantae,518755,Forb,15,Flowering Plants,Magnoliopsida,72,"Cactus, Miner's-lettuce and Buckwheat Families",Caryophyllales,319,Polygonaceae,Buckwheat Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
2034,juniper leaf,Polypremum,1245,Juniper-leafs (Polypremum),procumbens,Plantae,29959,Forb,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,1168,Tetrachondraceae,Juniper-leaf Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
874,Kamchatka fritillary,Fritillaria,658,Fritillaries (Fritillaria),camschatcensis,Plantae,502671,Forb,15,Flowering Plants,Magnoliopsida,85,"Colchicum, Lily and Bunchflower Families",Liliales,289,Liliaceae,Lily Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
2221,kanawao,Broussaisia,1338,Kanawaos (Broussaisia),arguta,Plantae,24537,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,75,"Dogwood, Hydrangea and Tupelo Families",Cornales,280,Hydrangeaceae,Hydrangea Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
971,Kentucky bluegrass,Poa,909,Bluegrasses (Poa),pratensis,Plantae,41088,Graminoid,15,Flowering Plants,Magnoliopsida,93,"Grass, Sedge, Rush and Cattail Families",Poales,317,Poaceae,Grass Family,"[{'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 12, 'Species_Type': 'Grass/Sedge/Rush', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss3buffalograss_grasses_final.png'}]"
1741,Kentucky coffeetree,Gymnocladus,686,Coffeetrees (Gymnocladus),dioicus,Plantae,502851,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
1179,Kentucky yellowwood,Cladrastis,542,Yellowwood (Cladrastis),kentukea,Plantae,26539,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
244,killdeer,Charadrius,523,Ringed Plovers (Charadrius),vociferus,Animalia,176520,Bird,5,Birds,Aves,23,"Shorebirds, Gulls and Auks",Charadriiformes,119,Charadriidae,Plovers and Lapwings,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2184,king of the meadow,Thalictrum,1049,Meadow-rues (Thalictrum),pubescens,Plantae,18678,Forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,322,Ranunculaceae,Buttercup Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
104,kinnikinnick,Arctostaphylos,430,Manzanitas (Arctostaphylos),uva-ursi,Plantae,23530,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,268,Ericaceae,Heath Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1678,Kleberg's bluestem,Dichanthium,590,Bluestems (Dichanthium),annulatum,Plantae,41679,Graminoid,15,Flowering Plants,Magnoliopsida,93,"Grass, Sedge, Rush and Cattail Families",Poales,317,Poaceae,Grass Family,"[{'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 12, 'Species_Type': 'Grass/Sedge/Rush', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss3buffalograss_grasses_final.png'}]"
103,koa,Acacia,370,Acacias (Acacia),koa,Plantae,182079,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2267,kokea lau li'i,Myrsine,819,Colicwoods (Myrsine),sandwicensis,Plantae,23923,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,321,Primulaceae,Primrose Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
121,kolea lau nui,Myrsine,819,Colicwoods (Myrsine),lessertiana,Plantae,23916,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,321,Primulaceae,Primrose Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1839,Koreanspice viburnum,Viburnum,1093,Viburnums (Viburnum),carlesii,Plantae,823498,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,76,Moschatel and Honeysuckle Families,Dipsacales,228,Adoxaceae,Moschatel Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
1344,Kousa dogwood,Cornus,560,Dogwoods (Cornus),kousa,Plantae,507498,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,75,"Dogwood, Hydrangea and Tupelo Families",Cornales,262,Cornaceae,Dogwood Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
216,kudzu,Pueraria,942,Kudzus (Pueraria),montana,Plantae,504683,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 8, 'Species_Type': 'Vine', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2265,kukaemoa,Melicope,1353,Melicopes (Melicope),clusiifolia,Plantae,196020,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,97,"Sumac, Rue and Soapberry Families",Sapindales,327,Rutaceae,Rue Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1863,Labrador lousewort,Pedicularis,865,Louseworts (Pedicularis),labradorica,Plantae,33379,Forb,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,308,Orobanchaceae,Broom-rape Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1648,lady tulip,Tulipa,1072,Tulips (Tulipa),clusiana,Plantae,,Forb,15,Flowering Plants,Magnoliopsida,85,"Colchicum, Lily and Bunchflower Families",Liliales,289,Liliaceae,Lily Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
157,lanceleaf springbeauty,Claytonia,543,Springbeauties (Claytonia),lanceolata,Plantae,20390,Forb,15,Flowering Plants,Magnoliopsida,72,"Cactus, Miner's-lettuce and Buckwheat Families",Caryophyllales,298,Montiaceae,Miner's-lettuce Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1606,lanceleaf tickseed,Coreopsis,558,Tickseeds (Coreopsis),lanceolata,Plantae,37139,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 34, 'Species_Type': 'Nectar Connectors Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2019,Lapland lousewort,Pedicularis,865,Louseworts (Pedicularis),lapponica,Plantae,33380,Forb,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,308,Orobanchaceae,Broom-rape Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1852,lapland reedgrass,Calamagrostis,473,Reedgrasses (Calamagrostis),lapponica,Plantae,40533,Graminoid,15,Flowering Plants,Magnoliopsida,93,"Grass, Sedge, Rush and Cattail Families",Poales,317,Poaceae,Grass Family,"[{'Species_Type_ID': 12, 'Species_Type': 'Grass/Sedge/Rush', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss3buffalograss_grasses_final.png'}]"
1731,largebract ticktrefoil,Desmodium,586,Ticktrefoils (Desmodium),cuspidatum,Plantae,25795,Forb,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1052,largeflower bellwort,Uvularia,1084,Bellworts (Uvularia),grandiflora,Plantae,43109,Forb,15,Flowering Plants,Magnoliopsida,85,"Colchicum, Lily and Bunchflower Families",Liliales,258,Colchicaceae,Colchicum Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1964,largeflower fleabane,Erigeron,625,Fleabanes (Erigeron),grandiflorus,Plantae,35876,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
383,largemouth bass,Micropterus,799,Black Basses (Micropterus),salmoides,Animalia,168160,Fish,11,Advanced Ray-finned Fishes,Teleostei,59,Perch-like Fishes,Perciformes,215,Centrarchidae,Sunfishes,"[{'Species_Type_ID': 16, 'Species_Type': 'Fish', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss10sockeye_salmon_fish_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
1656,lark sparrow,Chondestes,531,Lark Sparrows (Chondestes),grammacus,Animalia,179371,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,1280,Passerellidae,New World Sparrows,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1882,Lasioglossum sweat bee,Lasioglossum,1157,Sweat Bees (Lasioglossum),spp.,Animalia,154357,Insect,8,Insects,Insecta,42,"Ants, Bees and Wasps",Hymenoptera,174,Halictidae,Sweat Bees,"[{'Species_Type_ID': 22, 'Species_Type': 'Insect - Bee/Ant/Termite', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': None}, {'Species_Type_ID': 25, 'Species_Type': 'Insect - All', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss9six-spotted_tiger_beetle_insect_final.png'}]"
2284,laurel greenbrier,Smilax,1310,Greenbriars (Smilax),laurifolia,Plantae,43345,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,85,"Colchicum, Lily and Bunchflower Families",Liliales,1279,Smilacaceae,Catbrier Family,"[{'Species_Type_ID': 8, 'Species_Type': 'Vine', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
301,laurel oak,Quercus,946,Oaks (Quercus),laurifolia,Plantae,19368,Semi-evergreen broadleaf,15,Flowering Plants,Magnoliopsida,79,"Birch, Beech, Walnut and Bayberry Families",Fagales,271,Fagaceae,Beech Family,"[{'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 31, 'Species_Type': 'Green Wave Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
318,laurel sumac,Malosma,781,Laurel Sumac (Malosma),laurina,Plantae,503671,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,97,"Sumac, Rue and Soapberry Families",Sapindales,232,Anacardiaceae,Sumac Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
745,lavender thrift,Limonium,758,Sea Lavenders (Limonium),carolinianum,Plantae,21330,Forb,15,Flowering Plants,Magnoliopsida,72,"Cactus, Miner's-lettuce and Buckwheat Families",Caryophyllales,316,Plumbaginaceae,Leadwort Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
